Date,Driver,Age,Team,Circuit,PitStopTime,ReactionTime,FinalPosition,DNF,Points,MaxSpeed,Overtakes,Experience,DriverSkill,CarPerformance,TrackFamiliarity,EngineMode,QualifyingPosition,TyreWear,FuelConsumption,DownforceLevel,FinalRaceTime,TrackTemperature,WeatherCondition_Mixed,WeatherCondition_Wet,TyreCompound_Medium,TyreCompound_Soft,TrackGrip_Low,TrackGrip_Medium
2022-09-02,Ricciardo,20,Ferrari,Silverstone,2.441,0.4241251646556864,4.0,0,12,317.4,11.225366867801748,18,82.25366867801748,91.9471547059191,1.3980186161743835,9.13553767550883,8.0,69.83514754005404,1.7726761616814308,960.1461701618416,260.3750047799628,43.11734045696407,0,0,0,1,1,0
2013-05-03,Ricciardo,33,Alpine,Suzuka,2.943,0.428220991215986,20.0,1,0,333.9,12.191852999530775,9,71.91852999530778,97.55557543143416,4.973026162486133,4.486619547063615,8.0,85.51362145559045,1.6775922961349063,932.0520038099388,271.1649962127639,41.93348383452452,0,1,0,1,0,1
2012-01-27,Perez,23,Mercedes,Abu Dhabi,3.907,0.4546338498915102,20.0,1,0,328.4,9.117999788291431,6,66.17999788291431,99.35023401254163,1.9738199886096963,8.762732677705113,9.0,47.5725585507391,1.8064151694626007,905.8716547282412,269.944040424632,26.44854069287889,0,1,1,0,0,0
2013-12-09,Norris,23,Alfa Romeo,Montreal,3.863,0.4670243092939825,2.0,0,18,339.7,10.923105509366192,6,64.23105509366194,83.49161952127493,2.7617433703705005,5.843770849436265,9.0,54.97964201749835,1.7561546197969136,949.5596806941356,273.9556459046192,36.49960115085448,1,0,0,0,0,1
2022-03-13,Vettel,25,Haas,Silverstone,2.352,0.4901934451334548,6.0,0,8,317.1,8.456722033300672,6,69.56722033300672,82.42216889208768,3.740364534898237,3.343386796040013,11.0,85.57953931267113,1.485360228044931,990.7691448615044,255.04345523894912,40.4305550050304,0,0,0,1,0,1
2013-08-16,Leclerc,34,Haas,Montreal,2.61,0.4660100819928503,4.0,0,12,324.9,10.579361968404552,17,75.79361968404552,98.16483615782649,9.688569121986085,1.6330844710911152,8.0,32.12046184443835,1.4787689122574077,991.0259844090232,279.33269912105607,33.88002028998656,1,0,0,0,1,0
2019-08-05,Perez,31,Alfa Romeo,Melbourne,2.288,0.4434997106155474,20.0,1,0,339.0,10.883833248390916,12,73.83833248390916,97.50034229661183,9.27160891568384,4.770220900448136,7.0,72.7336852731389,1.7052109044637611,926.5093231702342,269.31302057794323,33.24126445890016,0,1,1,0,0,1
2023-09-03,Hamilton,32,McLaren,Monza,3.227,0.4836925275375694,6.0,0,8,314.8,9.286106481206488,9,72.86106481206488,89.48506958788798,1.2053621075669851,9.461110103700396,10.0,72.87902180664003,1.846474666492784,939.7181823056694,259.75917839853304,26.04630727251129,0,0,1,0,1,0
2013-05-03,Leclerc,16,Haas,Interlagos,3.123,0.464989211476251,2.0,0,18,334.8,11.277571250277004,14,77.77571250277002,85.18048927374983,7.956116636453649,8.115515613614544,9.0,89.28186636312464,1.8722834100209809,944.2224979527964,262.6113866952818,22.32756919514748,1,0,0,1,0,1
2018-10-29,Vettel,31,AlphaTauri,Monza,3.732,0.4871027980757359,6.0,0,8,343.2,6.801160247863134,3,53.01160247863134,80.97992819819838,6.311011469910358,8.084192580451237,11.0,67.45999142183112,1.8492475991334905,920.1952706677,260.01018262030067,42.43039394883317,1,0,1,0,0,1
2020-02-11,Verstappen,33,Mercedes,Silverstone,3.022,0.4974585652238779,20.0,1,0,327.1,7.400141948258034,10,69.00141948258035,81.69675846691324,5.33227863615762,3.316442061462838,11.0,98.57503135339311,1.5655884463639858,944.0121635341728,260.1166500305811,42.51045142908326,0,0,0,1,0,1
2023-05-06,Leclerc,25,Haas,Monza,2.444,0.4185259044784394,20.0,1,0,322.1,11.066685944603153,19,90.6668594460315,81.22837198252982,9.50023080983152,6.568193430213155,8.0,21.383609870401493,1.6087698222607476,947.2856260703936,273.4527496387133,35.827536431831696,0,1,0,0,1,0
2010-10-24,Perez,28,AlphaTauri,Monza,4.306,0.5197342250831248,6.0,0,8,342.7,5.956238336841261,8,59.56238336841261,91.89925606247633,9.200553046745652,2.552214521956554,10.0,66.74169231670933,1.552342261144557,889.7808751031288,266.8277211174935,28.47574477621752,1,0,1,0,1,0
2010-01-12,Alonso,30,AlphaTauri,Montreal,3.279,0.4590855440425459,20.0,1,0,325.9,8.368141635536084,11,73.68141635536084,99.5922822012762,5.519925092799262,7.705132057639569,8.0,78.09307874976349,1.8385620223652488,921.7358534442612,260.35276044047487,28.73023936531652,0,1,0,1,0,1
2018-01-13,Sainz,29,McLaren,Abu Dhabi,2.372,0.4894920185913367,20.0,1,0,333.9,6.6338115358509615,10,66.33811535850961,88.1404191223348,1.4066574196553203,6.896365049470044,10.0,94.70416727571607,1.7420190369217192,918.077341031026,258.6261346079912,38.14889197175599,0,0,0,1,1,0
2016-01-09,Alonso,29,Red Bull,Singapore,2.85,0.4347416932931735,8.0,0,4,326.4,7.395174002233126,3,53.95174002233126,87.42314826100196,3.055337667075977,7.748294326720295,12.0,57.99527783873647,1.7758610671641792,963.7796467109566,247.97643989203303,42.42775649881443,0,0,1,0,0,1
2010-10-21,Sainz,26,Ferrari,Abu Dhabi,2.493,0.4054841723266051,3.0,0,15,335.7,9.897994944049604,13,78.97994944049603,84.19714933481028,4.33639512515027,7.4215595008610515,8.0,80.02981291286937,1.817091044112702,931.1187017884616,251.2839117915772,42.177160606627936,0,0,0,1,1,0
2013-01-02,Alonso,33,Williams,Monza,2.802,0.4297563382174994,20.0,1,0,321.3,9.413790457050416,16,84.13790457050416,80.28853872795766,0.5730030148198206,1.0615612389085425,10.0,41.92947705652662,1.3398500860425602,979.1570583645546,272.9475399837554,39.4968886464406,0,1,1,0,0,1
2023-02-15,Sainz,24,Alfa Romeo,Abu Dhabi,3.106,0.4560436826363698,3.0,0,15,339.4,9.791446585436422,15,77.91446585436422,97.41847360247095,3.534017881418184,5.180503695680789,8.0,65.15411789457862,1.6989176159999173,908.9446871495908,263.0813821201756,36.05079115385719,1,0,0,1,0,1
2015-12-25,Sainz,34,Aston Martin,Spa,3.431,0.4424587211602047,20.0,1,0,323.3,13.584426887801891,16,80.84426887801894,87.07317591271973,7.191531843280348,4.055130186913685,9.0,65.64576464548416,1.5420352986884385,938.9709990684722,276.68176294019344,22.103499124876222,0,1,0,1,1,0
2021-02-07,Alonso,27,Haas,Montreal,2.692,0.4822616870466713,6.0,0,8,324.7,6.945272180513027,2,59.45272180513027,93.41879293931578,3.900530259942813,1.6088159548348,10.0,59.779550756200905,1.506327654083042,966.6999566429504,258.48901160649905,24.040717852365344,0,0,1,0,0,1
2010-03-17,Bottas,24,Mercedes,Interlagos,3.573,0.4905747390507949,8.0,0,4,345.3,7.496928427080124,4,54.96928427080124,92.25600625806608,3.4116021140548405,3.774742229348468,12.0,32.2418176221327,1.6065388647283356,909.3854470431858,270.6618650123136,42.463854713176985,1,0,0,0,1,0
2014-09-25,Leclerc,35,Haas,Melbourne,3.751,0.4859159027090066,9.0,0,2,325.6,6.07503628407583,2,50.75036284075831,85.64449518980284,2.845012251895444,8.62295399883304,12.0,60.82558860824512,1.8038720932723284,951.6381912896044,269.54787833082366,35.16072649148975,1,0,0,1,1,0
2011-12-06,Hamilton,21,McLaren,Interlagos,3.072,0.4369795090986062,20.0,1,0,347.4,11.427817178917,8,69.27817178917002,93.13232380622728,7.026733650133913,3.492203586846625,9.0,92.44683658501836,1.6713584978192813,875.5722823168838,261.03368761047494,20.22992629041574,0,1,0,1,0,0
2010-08-27,Alonso,22,Williams,Melbourne,4.15,0.4468931583575738,6.0,0,8,313.2,11.27163119049724,5,67.7163119049724,84.33021573276689,3.7421981740765498,2.0142062654905777,11.0,20.18495178530216,1.4473287485040374,962.8102564703324,279.31647322308817,22.536788571650803,1,0,0,0,0,1
2020-11-06,Vettel,24,AlphaTauri,Silverstone,3.516,0.4453660345764381,8.0,0,4,347.6,11.41863042871557,19,79.1863042871557,88.76273934489309,3.3243228061175656,4.085143781904232,11.0,40.94815232185506,1.6742986883441593,912.5862964959464,263.4386798187232,36.5875442277014,1,0,0,0,0,0
2010-11-17,Bottas,27,Alfa Romeo,Spa,2.906,0.4362306427126646,6.0,0,8,336.7,8.803967549681447,15,78.03967549681447,87.05885484764947,6.4796587518856095,1.6544233001533872,10.0,48.92907963755361,1.5754603491797805,952.0846330065674,267.7061981914283,20.126539596155467,1,0,1,0,1,0
2018-02-10,Perez,32,AlphaTauri,Interlagos,3.719,0.4943290045008949,20.0,1,0,331.6,7.961808465764742,4,59.618084657647415,86.77739414221791,2.656168443473545,7.974879619083069,10.0,53.73345003170145,1.7746410705478732,951.4068372961736,277.17139900215705,24.020201285437462,0,1,0,0,0,1
2019-11-29,Alonso,27,AlphaTauri,Silverstone,2.666,0.4755287617928581,4.0,0,12,329.2,9.71372149971324,11,72.13721499713242,95.64833237018564,0.1168941773773135,3.550212897120399,9.0,42.305903913982746,1.517015543941142,959.1673063924312,264.76416232961304,33.71834473416465,1,0,1,0,0,1
2011-12-12,Leclerc,25,Mercedes,Suzuka,3.639,0.4113595848039281,20.0,1,0,338.0,11.357676041484762,18,88.57676041484761,81.2905908749805,8.952854477270296,4.597875847084678,9.0,46.58550697611543,1.6936761401959,913.7527412664684,259.99671866653097,37.297379942317335,0,1,0,0,0,1
2010-01-22,Bottas,26,Haas,Melbourne,2.236,0.4449144688983039,5.0,0,10,316.2,8.609708292676055,5,66.09708292676055,89.16016012793565,8.544988522003205,6.718886255917258,10.0,79.62205991986325,1.6785679900753967,984.3306438503196,265.1992583642622,36.29903148756502,1,0,1,0,0,1
2020-09-21,Alonso,32,McLaren,Monza,2.749,0.4346670262720016,2.0,0,18,327.0,12.429237521247098,18,84.29237521247097,85.45464128553662,5.4475507109787005,8.253599365441417,8.0,81.77232482493825,1.8142328087038448,960.40260404291,257.64906884953393,25.606732736513997,1,0,0,1,0,1
2022-10-09,Hamilton,24,Red Bull,Spa,2.931,0.4527458068554202,20.0,1,0,326.6,9.19239225562668,13,71.92392255626679,83.8886981383799,8.095447534748523,5.405251780038676,10.0,39.18074249693053,1.565613622853653,923.1075938131808,267.76122787047217,37.8044805336884,0,1,0,0,0,1
2023-09-11,Norris,29,Alfa Romeo,Suzuka,2.968,0.4361758809475841,5.0,0,10,318.2,6.962951888568769,8,64.62951888568769,88.45564802214042,4.131799148926431,3.5952250113401454,11.0,76.73578024260107,1.6075412546621406,937.4209156244953,260.4848144574572,25.931227187420003,1,0,0,1,0,0
2016-10-17,Alonso,24,McLaren,Abu Dhabi,3.62,0.4632241574931208,20.0,1,0,322.0,7.745084793384501,6,67.45084793384501,85.74474555191499,5.388116458211441,8.393078854229211,12.0,54.53816561116986,1.7421883288354771,950.4684582846794,279.76818376615034,28.134992453981692,0,1,1,0,0,0
2020-05-23,Alonso,26,Alfa Romeo,Suzuka,3.705,0.4284994864934139,4.0,0,12,333.6,9.291339412257546,15,82.91339412257547,84.54679944956281,1.3589586614626636,8.70851207515469,10.0,82.23380276810506,1.8642374980092384,946.1339198842732,254.54487153714248,38.66228512795061,0,0,0,1,0,0
2010-05-23,Hamilton,34,Williams,Monza,2.668,0.502275617752899,6.0,0,8,316.7,8.700884169891689,5,57.00884169891689,92.57109062286992,8.059591159076732,7.207230154924328,10.0,87.48038310014927,1.7136090072259167,956.4300758390322,266.5379816796589,36.24082247618037,1,0,0,1,1,0
2012-01-13,Verstappen,31,McLaren,Spa,2.745,0.4902098416218431,20.0,1,0,328.1,8.125232675415788,9,66.25232675415788,86.13917543004365,4.832858137734805,9.414179360555218,9.0,91.6355086828752,1.788859462747903,955.1247822617106,264.1683261174277,41.23058526235445,1,0,0,1,0,1
2023-11-24,Hamilton,28,Mercedes,Monaco,3.104,0.4443701764012919,5.0,0,10,332.6,8.884098277662671,10,68.84098277662672,80.63131065591504,7.401554742310282,5.777173219554085,10.0,78.18259967125863,1.7337292232322823,971.7139680016072,262.27072883680376,36.44032230750858,0,0,1,0,0,0
2016-10-15,Vettel,28,Aston Martin,Montreal,3.658,0.4908212194364452,20.0,1,0,328.6,5.978076599876926,1,49.780765998769255,94.5252176447764,1.6019741990299674,5.963110343273657,12.0,68.78885486775202,1.5711420836864562,969.335532590286,283.3320111520558,34.20771508338679,0,1,1,0,1,0
2018-04-06,Alonso,35,Aston Martin,Suzuka,2.82,0.4197991324008811,3.0,0,15,337.7,10.57425814582767,18,85.7425814582767,83.67961078076189,5.034690975764762,2.3436968520298045,8.0,48.65025221891109,1.584460224905089,915.1206535495618,262.7768714702456,22.341869195702312,0,0,1,0,1,0
2019-04-25,Verstappen,22,Alpine,Monza,3.215,0.5082501264745496,9.0,0,2,317.2,5.545592841572451,5,55.45592841572451,89.63733631387582,2.8782070643321864,6.325770020063585,12.0,57.59092280291202,1.6789094705444731,967.5844037934736,267.16638184999925,29.19289507648584,1,0,0,0,0,1
2022-04-13,Hamilton,25,Alpine,Monaco,3.52,0.4775437817080287,3.0,0,15,338.1,9.851740264861771,11,73.51740264861772,99.70070663490932,1.9099500808802328,5.468717016926686,9.0,77.51158797538365,1.6818708120450672,927.5361623544984,260.38660768926144,26.63005919204313,0,0,0,1,0,1
2021-09-29,Leclerc,22,Haas,Montreal,2.444,0.4263705090363557,4.0,0,12,338.0,11.837331550748877,14,78.37331550748875,80.17190884790354,3.5838917823603147,6.14347872422892,10.0,53.74526202177294,1.7828984063902125,928.2399228790456,257.0524657644372,26.09974108447709,0,0,1,0,0,0
2010-10-10,Alonso,34,Ferrari,Monza,3.336,0.4370308382034991,1.0,0,25,318.0,14.604420460033433,12,76.04420460033433,94.412187767549,1.9906789946093484,2.005963162572733,6.0,69.85233651657137,1.3981165034360938,945.3476603773126,272.4271765198169,44.325263868811135,1,0,1,0,1,0
2013-12-01,Bottas,21,Ferrari,Silverstone,2.438,0.4581508896906276,4.0,0,12,328.2,9.72038689903914,15,92.2038689903914,82.25484676179353,4.271302193972671,7.729113415997656,9.0,41.34729028743256,1.6993397380150213,949.2318297642496,269.3817425409096,29.82744311666901,1,0,0,0,0,1
2013-05-14,Perez,30,Ferrari,Suzuka,3.176,0.4462571461343154,20.0,1,0,330.1,9.093190952510724,13,80.93190952510724,96.62409753727204,8.734838882753051,3.632883853790133,8.0,69.11990480704753,1.6072500980843658,909.6041396031886,278.99258899468254,42.30116387942783,0,1,1,0,1,0
2020-01-17,Perez,20,Mercedes,Suzuka,2.91,0.4461494654892345,3.0,0,15,327.6,9.26653306763604,5,62.665330676360405,92.84389782809906,4.304121493784651,3.441907031188051,8.0,89.82603088115576,1.5373598014538097,943.8334074897735,260.6970540947074,35.778465649931576,0,0,0,1,1,0
2019-06-30,Verstappen,23,Red Bull,Suzuka,2.754,0.4377978627754925,20.0,1,0,337.3,12.931673745117966,12,74.31673745117965,80.66175928245453,0.3359034913035885,6.121915096944122,9.0,70.43095727858685,1.809342944812672,910.7361741515132,278.2764279398904,39.870282588541215,0,1,0,1,1,0
2014-12-30,Perez,25,Red Bull,Abu Dhabi,3.168,0.4739458671983598,5.0,0,10,342.6,10.40925158656509,7,59.092515865650896,86.40810902324974,8.809228132682952,4.788164760488158,11.0,29.622890450808825,1.7306533269311706,921.0078074693904,259.74310892431754,32.5659273276298,0,0,0,0,0,0
2010-04-20,Perez,28,Ferrari,Interlagos,2.071,0.5386191797572147,5.0,0,10,341.9,6.582470135233857,3,55.824701352338565,93.22682754618654,5.966525970731988,3.04427135636412,10.0,81.04042975558205,1.5194184361550933,898.5999676693452,273.1229147957775,34.422597115658974,1,0,0,1,0,1
2023-11-17,Ricciardo,36,Mercedes,Montreal,2.753,0.4749993816853853,20.0,1,0,344.7,6.5575744728938,6,65.57574472893799,86.37131122279618,7.606755842756336,8.720786735035507,10.0,75.26106081039242,1.891870709291145,937.8664401174904,267.4371195577314,32.3129423454716,0,1,1,0,0,1
2019-10-14,Leclerc,30,Williams,Monaco,2.257,0.4676402767582861,5.0,0,10,324.5,8.571111414684676,10,70.71111414684677,88.75527610577457,0.7989506570568872,2.766749815266613,9.0,76.0307137968226,1.4991343914978,972.5522261735408,272.4976578115836,24.881074694951117,1,0,0,1,0,1
2015-09-21,Leclerc,20,Alfa Romeo,Silverstone,3.769,0.4723871256250191,3.0,0,15,323.1,8.954095261367648,5,59.54095261367649,84.7589532827827,0.4195367131689165,7.447776364515232,10.0,45.03696030336181,1.748954735575173,972.4947779261468,261.47035848508256,38.06130288153763,0,0,0,0,0,0
2012-06-09,Sainz,31,Red Bull,Melbourne,3.035,0.4371469077684017,20.0,1,0,321.3,8.394147988309816,12,68.94147988309817,92.35949077039211,6.814655038063746,3.4346016175755127,11.0,59.77200495167046,1.5387184449348197,958.7707231432928,271.9600136227745,27.0193090610214,0,1,0,0,0,1
2015-10-12,Verstappen,22,Williams,Silverstone,2.047,0.4421871808626822,3.0,0,15,339.0,9.53042862522533,17,75.30428625225329,89.26000985255823,5.254211802623048,3.929423157144357,8.0,31.021249448642205,1.6129178085805669,928.9864380794066,255.48938595561043,20.607899160786346,0,0,0,0,0,0
2013-09-16,Verstappen,32,Alfa Romeo,Abu Dhabi,2.307,0.4645806776159944,6.0,0,8,321.9,9.269725678671676,13,72.69725678671676,93.88941876999932,0.073257968422169,7.90269407295165,10.0,70.33868522663215,1.77595401652726,929.7937756061452,256.88774234937654,36.13680739767919,0,0,1,0,0,1
2016-12-20,Leclerc,29,Alpine,Suzuka,3.164,0.4270878939103154,20.0,1,0,319.0,12.661846841215365,11,76.61846841215365,95.02940712349536,5.357821582351095,3.1274058862927294,8.0,72.59270746679118,1.476549976580409,942.6084372043028,275.2566646842332,24.427766985176223,0,1,1,0,0,1
2023-12-05,Ricciardo,30,Haas,Suzuka,3.9,0.4847766311230483,20.0,1,0,334.1,8.384074164821332,14,73.84074164821332,95.5319476138767,9.551886791985655,8.375433959311032,10.0,94.060952599036,1.918687242394309,945.4576444597454,268.4774577488541,43.51146460882286,0,1,0,1,0,1
2020-04-29,Bottas,31,Mercedes,Montreal,2.76,0.4655589329350886,9.0,0,2,327.6,6.487675369041796,7,64.87675369041796,84.12311203734627,9.799535810146836,4.08438239529374,12.0,64.03522987248206,1.5434855559277296,938.4623831921788,258.69426781654744,43.84821442506468,1,0,0,1,0,1
2014-10-12,Ricciardo,17,Williams,Montreal,2.192,0.4233919004788189,5.0,0,10,320.3,8.340850275887725,13,78.40850275887725,91.63008871630151,2.0193994675999427,3.74779539301678,11.0,86.2864260873209,1.515311320174976,934.1567519983424,255.51748557536845,42.871609755511216,0,0,0,1,0,1
2015-11-09,Sainz,23,Mercedes,Abu Dhabi,3.176,0.4555440231090252,5.0,0,10,328.7,9.371469811688858,13,78.71469811688857,84.77279581777566,1.4678247665272914,7.93981408224152,9.0,68.76573449007937,1.7374154284424734,902.453283498222,267.5532566671014,29.25396750638611,0,0,0,1,0,1
2010-10-13,Alonso,22,Red Bull,Melbourne,3.931,0.4594751630955012,20.0,1,0,318.6,11.157354133035714,5,61.57354133035714,86.01487037222067,7.07532749731284,9.055826246576176,10.0,40.430510931420045,1.738204445972518,947.5779376016968,292.2197535385203,20.386415413221684,0,1,0,0,1,0
2014-06-17,Sainz,31,Red Bull,Suzuka,2.268,0.5403433149090465,11.0,0,0,329.6,4.497677828449785,5,44.97677828449785,88.27438430352413,7.928262527260505,6.646769693100957,12.0,53.18586468258395,1.6919628771449269,925.6537161839956,261.2404237386662,43.20796406469313,0,0,0,0,0,0
2018-07-31,Verstappen,27,Alfa Romeo,Silverstone,2.278,0.4240809027092068,3.0,0,15,320.0,11.748712979783594,19,92.48712979783592,82.0506896300608,3.3229241813570267,7.411429825025808,9.0,21.7433698746506,1.6798763419800942,952.237309337635,260.88432683465106,30.704603707932858,0,0,0,0,0,1
2012-01-06,Alonso,25,Alfa Romeo,Montreal,3.143,0.4786395258707162,4.0,0,12,332.5,8.667691968192951,8,61.67691968192951,96.3769445043132,9.81150653913163,3.359195074309813,9.0,65.93000559770454,1.5042469127600584,943.4075046421945,256.3252010621776,44.16637047609174,0,0,0,1,0,1
2020-02-29,Vettel,34,Alfa Romeo,Melbourne,2.019,0.470618187245622,9.0,0,2,330.0,5.873982177093346,1,53.73982177093346,81.18365315498879,0.3715452031811272,8.016850130782412,11.0,38.49801446373155,1.9040056385229915,949.0058740582186,268.15401494956734,44.09049942723132,1,0,0,0,0,0
2015-10-16,Ricciardo,28,Aston Martin,Monza,2.732,0.4755188817436002,3.0,0,15,318.8,8.941585663001053,9,64.41585663001054,84.54099373258953,5.023111159552467,5.121795729942803,9.0,57.32653785637213,1.5851403596017304,977.1794429419488,262.1072517160054,41.325236386684,1,0,0,0,0,1
2010-12-14,Leclerc,30,Haas,Singapore,3.439,0.447307276458242,8.0,0,4,334.3,8.109071638921746,15,76.09071638921746,85.09743566693695,8.294982113128892,5.588954361801198,11.0,86.01905166217117,1.6554059877238207,929.43937779291,264.6789339676224,27.36122230173964,1,0,0,1,1,0
2017-07-27,Ricciardo,33,McLaren,Silverstone,3.399,0.489468580413873,20.0,1,0,335.4,5.596442376971972,7,55.96442376971972,80.18402297387159,1.306520011312463,8.25016069847044,12.0,43.87741663917435,1.864975984447664,941.289571108836,260.57296314835475,29.62744321504813,0,1,1,0,0,0
2020-05-10,Verstappen,23,AlphaTauri,Interlagos,3.254,0.5029820558067365,6.0,0,8,327.4,9.840983211724136,2,58.40983211724134,96.85953273200768,0.7615849609077474,1.6711753569853178,10.0,28.472210998831542,1.435747754751591,928.0929518186432,265.46435309483815,41.27841678792142,0,0,0,0,0,1
2014-10-01,Norris,21,Red Bull,Montreal,1.84,0.5055791142288573,6.0,0,8,319.3,6.921592895208135,2,49.21592895208135,97.15376853412496,5.720387425883764,4.924968809678825,10.0,22.857676918554905,1.5947330594432187,979.5935222737968,274.5175221791776,27.923050128906944,1,0,0,0,0,1
2017-12-11,Bottas,28,Alfa Romeo,Suzuka,2.472,0.4666401062783943,20.0,1,0,333.4,7.732222903517315,15,72.32222903517315,97.1220960069316,9.620653983375828,7.237421632476572,9.0,74.58335523602071,1.8007845858623197,936.4917193281962,271.1084698884303,24.237318667152312,0,1,0,1,1,0
2023-09-22,Perez,26,Williams,Abu Dhabi,3.213,0.4162625173927397,4.0,0,12,324.6,10.147351316547812,11,81.47351316547812,98.09682567315063,3.389627817811438,8.059869420038398,8.0,37.05692458377563,1.8218487102276903,940.0898574709216,270.02192908223134,33.92003156145876,0,0,0,0,0,1
2021-09-16,Ricciardo,32,Aston Martin,Suzuka,3.569,0.4626525674333197,20.0,1,0,340.9,10.062570765745894,13,65.62570765745895,91.88600227152354,0.8127808245376944,8.838772181623817,9.0,68.25162392142421,1.811919022206248,923.3020467915026,261.37059128188537,43.40386935401952,0,1,1,0,0,1
2019-10-18,Bottas,24,Aston Martin,Singapore,2.569,0.5059231144971851,4.0,0,12,343.2,10.05184926543298,3,60.5184926543298,97.94269540892884,6.443830658136376,2.316525504833427,10.0,78.01647861095478,1.5709890557268062,910.4330166107952,249.84801386141976,37.40074491687432,0,0,0,1,0,1
2021-09-25,Norris,31,Ferrari,Melbourne,2.36,0.4416436765078919,20.0,1,0,332.9,8.79826187128101,14,72.9826187128101,85.85186626040294,2.5545277570304603,6.376321717695755,9.0,51.77609539455143,1.7461179592973226,931.4122225918557,270.49452970496475,34.25152925223412,0,1,0,0,0,0
2022-12-06,Vettel,27,Aston Martin,Silverstone,3.537,0.4336609841887872,20.0,1,0,331.3,8.876409844728782,6,68.76409844728782,86.23048332081615,4.5271302533368925,3.572641559884759,10.0,41.273641983789645,1.6191800955939046,926.8588547636334,281.9410796614204,22.429412344269213,0,1,0,0,0,1
2023-06-26,Vettel,24,Aston Martin,Montreal,3.275,0.4350626674583688,20.0,1,0,327.9,10.214846683076706,9,72.14846683076706,95.83125423255748,6.734804994251328,4.604664061963716,10.0,52.82420118706163,1.615355443600352,946.448410736066,287.6233613571675,35.37518066747924,0,1,0,0,1,0
2016-03-15,Verstappen,29,AlphaTauri,Silverstone,2.936,0.4218391753331408,20.0,1,0,338.7,9.421058389665705,6,74.21058389665703,92.18903078526844,3.251810704691134,4.681197165819361,10.0,42.91942510025193,1.7217586682437738,898.9436712950591,267.3228767477643,44.75134625260658,0,1,1,0,0,1
2023-10-25,Verstappen,32,Aston Martin,Spa,2.99,0.4496177566160919,6.0,0,8,335.5,8.850148777590656,15,73.50148777590655,88.65885089002158,9.921905144233506,1.0589805806969164,9.0,53.69194354724396,1.5459025946209544,909.5075139761258,276.81808911001946,23.5021003809131,1,0,0,0,1,0
2020-10-24,Alonso,30,Williams,Spa,2.459,0.4526316033813537,8.0,0,4,352.3,10.097375804873796,15,75.97375804873796,81.86756103639314,9.882738683010269,3.99261082397888,11.0,55.68335139805952,1.7780434992488725,886.166431321635,255.13372145613243,32.95824130909342,0,0,1,0,0,1
2010-07-19,Vettel,34,Alfa Romeo,Suzuka,3.169,0.4710272181940683,20.0,1,0,328.9,6.863085245882807,5,58.63085245882807,89.66917827122217,1.0091277838807655,6.535623369599046,10.0,67.81645478595537,1.8048075614035304,914.728144381438,275.45671448056606,41.93432679819888,0,1,1,0,1,0
2023-02-01,Bottas,25,Ferrari,Silverstone,3.289,0.4775456923500102,6.0,0,8,334.1,9.50478091142153,4,60.0478091142153,90.34187635429818,3.149448020608129,2.4008724222598605,11.0,81.0493036869598,1.53274648599233,939.9400977606314,262.0304173708551,38.51921544385511,0,0,0,1,0,1
2020-12-08,Leclerc,24,Haas,Montreal,3.601,0.4505117367031905,3.0,0,15,340.8,11.406471901621334,14,79.06471901621335,88.15202489821327,8.783443874735191,6.910682325791626,9.0,44.31372922935311,1.8060706167662088,900.2874044110482,264.36780536333487,37.4253935248817,1,0,1,0,0,1
2017-12-16,Vettel,37,Williams,Monza,2.496,0.491361110236571,20.0,1,0,336.6,7.498578378360579,6,64.98578378360578,82.7006723113806,9.345497038034884,1.1824605075981758,10.0,49.1894003419594,1.457168312110225,904.1210879374024,263.02372390012704,37.56210209967773,0,1,0,0,0,0
2016-03-23,Bottas,25,Alfa Romeo,Monza,2.946,0.4404150547889254,20.0,1,0,322.6,9.99361495464067,9,69.9361495464067,87.44801911741497,1.5568433395875891,8.947383725491811,8.0,38.59825394533017,1.7556765266238274,964.6017496388632,283.0746099315554,28.98727878049388,0,1,0,0,0,1
2011-01-27,Sainz,18,AlphaTauri,Spa,2.788,0.4198551844200568,6.0,0,8,337.2,8.996194240138568,11,79.96194240138567,82.77536165478851,3.611833878250217,3.915145213419225,10.0,44.03597933477006,1.5262685784230958,907.7022342980796,265.7794873547454,27.339796106612333,0,0,0,0,0,0
2016-08-25,Bottas,25,Alpine,Singapore,3.634,0.4574450683047683,7.0,0,6,353.8,7.92812650061215,11,69.2812650061215,95.77084140211024,7.794160011956262,2.048529666752551,10.0,72.72897324864627,1.6357189686365592,873.4962194606305,262.1570821594079,40.23402888696284,1,0,1,0,1,0
2010-05-02,Sainz,27,Alfa Romeo,Montreal,2.895,0.4889837133937567,4.0,0,12,341.3,8.817853082184723,7,63.17853082184723,84.46172981897807,8.458083689265699,6.688978102131616,9.0,38.0957005229753,1.8186064480381487,908.8175032556464,264.7110924371401,40.25283486697952,1,0,0,0,0,0
2011-10-24,Leclerc,31,Haas,Suzuka,2.373,0.4797068338990494,4.0,0,12,324.3,9.190404235355574,9,66.90404235355574,97.1028759073896,3.114147885811306,2.03365106541007,9.0,89.62981544740803,1.4571093945297284,933.2228142485473,264.0886297367383,41.67680796450259,0,0,0,1,1,0
